LineData,School,County,CasesPriorWeek,StudentsPriorWeek,TeachersPriorWeek,StaffPriorWeek,UnknownPriorWeek,SymptomsPriorWeekNo,SymptomsPriorWeekYes,SymptomsPriorWeekUnknown,CasesTotal,StudentsTotal,TeachersTotal,StaffTotal,UnknownTotal,SymptomsTotalYes,SymptomsTotalNo,SymptomsTotalUnknown
WINTER HAVEN SENIOR HIGH SCHOOL (WINTER HAVEN) POLK 2 2 0 0 0 2 0 0,WINTER HAVEN SENIOR HIGH SCHOOL (WINTER HAVEN),POLK,,,,,,,,,2,2,0,0,0,2,0,0
WONDERHERE ACADEMY (LAKELAND) POLK 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0,WONDERHERE ACADEMY (LAKELAND),POLK,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
WORD OF LIFE CHRISTIAN SCHOOL (BARTOW) POLK 6 3 1 0 2 4 2 0,WORD OF LIFE CHRISTIAN SCHOOL (BARTOW),POLK,,,,,,,,,6,3,1,0,2,4,2,0
BROWNING-PEARCE ELEMENTARY SCHOOL (SAN MATEO) PUTNAM 1 0 0 1 0 1 0 0,BROWNING-PEARCE ELEMENTARY SCHOOL (SAN MATEO),PUTNAM,,,,,,,,,1,0,0,1,0,1,0,0
C. H. PRICE MIDDLE SCHOOL (INTERLACHEN) PUTNAM 1 1 0 0 0 0 1 0 10 8 0 2 0 5 5 0,C. H. PRICE MIDDLE SCHOOL (INTERLACHEN),PUTNAM,1,1,0,0,0,0,1,0,10,8,0,2,0,5,5,0
C. L. OVERTURF JR 6TH GRADE CENTER (PALATKA) PUTNAM 1 1 0 0 0 1 0 0,C. L. OVERTURF JR 6TH GRADE CENTER (PALATKA),PUTNAM,,,,,,,,,1,1,0,0,0,1,0,0
CRESCENT CITY HIGH SCHOOL (CRESCENT CITY) PUTNAM 6 6 0 0 0 5 1 0,CRESCENT CITY HIGH SCHOOL (CRESCENT CITY),PUTNAM,,,,,,,,,6,6,0,0,0,5,1,0
ELEANOR H. MILLER SCHOOL (PALATKA) PUTNAM 1 1 0 0 0 1 0 0,ELEANOR H. MILLER SCHOOL (PALATKA),PUTNAM,,,,,,,,,1,1,0,0,0,1,0,0
GEORGE C. MILLER JR. MIDDLE SCHOOL (CRESCENT CITY) PUTNAM 7 4 1 1 1 5 2 0,GEORGE C. MILLER JR. MIDDLE SCHOOL (CRESCENT CITY),PUTNAM,,,,,,,,,7,4,1,1,1,5,2,0
HILLCREST ACADEMY (PALATKA) PUTNAM 10 7 0 1 2 7 3 0,HILLCREST ACADEMY (PALATKA),PUTNAM,,,,,,,,,0,7,0,1,2,7,3,0
INTERLACHEN ELEMENTARY SCHOOL (INTERLACHEN) PUTNAM 1 0 0 1 0 1 0 0 3 2 0 1 0 3 0 0,INTERLACHEN ELEMENTARY SCHOOL (INTERLACHEN),PUTNAM,1,0,0,1,0,1,0,0,3,2,0,1,0,3,0,0
INTERLACHEN HIGH SCHOOL (INTERLACHEN) PUTNAM 1 1 0 0 0 0 1 0 6 5 0 1 0 5 1 0,INTERLACHEN HIGH SCHOOL (INTERLACHEN),PUTNAM,1,1,0,0,0,0,1,0,6,5,0,1,0,5,1,0
JAMES A. LONG ELEMENTARY SCHOOL (PALATKA) PUTNAM 2 1 0 1 0 0 2 0,JAMES A. LONG ELEMENTARY SCHOOL (PALATKA),PUTNAM,,,,,,,,,2,1,0,1,0,0,2,0
KELLEY SMITH ELEMENTARY SCHOOL (PALATKA) PUTNAM 3 2 0 0 1 1 2 0,KELLEY SMITH ELEMENTARY SCHOOL (PALATKA),PUTNAM,,,,,,,,,3,2,0,0,1,1,2,0
MELROSE ELEMENTARY SCHOOL (MELROSE) PUTNAM 1 1 0 0 0 1 0 0,MELROSE ELEMENTARY SCHOOL (MELROSE),PUTNAM,,,,,,,,,1,1,0,0,0,1,0,0
MIDDLETON-BURNEY ELEMENTARY SCHOOL (CRESCENT CITY) PUTNAM 1 1 0 0 0 1 0 0,MIDDLETON-BURNEY ELEMENTARY SCHOOL (CRESCENT CITY),PUTNAM,,,,,,,,,1,1,0,0,0,1,0,0
OCHWILLA ELEMENTARY SCHOOL (HAWTHORNE) PUTNAM 2 1 1 0 0 2 0 0 4 1 1 1 1 4 0 0,OCHWILLA ELEMENTARY SCHOOL (HAWTHORNE),PUTNAM,2,1,1,0,0,2,0,0,4,1,1,1,1,4,0,0
PALATKA HIGH SCHOOL (PALATKA) PUTNAM 3 3 0 0 0 1 2 0 9 7 0 2 0 6 3 0,PALATKA HIGH SCHOOL (PALATKA),PUTNAM,3,3,0,0,0,1,2,0,9,7,0,2,0,6,3,0
PENIEL BAPTIST ACADEMY (PALATKA) PUTNAM 1 0 1 0 0 1 0 0,PENIEL BAPTIST ACADEMY (PALATKA),PUTNAM,,,,,,,,,1,0,1,0,0,1,0,0
PUTNAM DISTRICT OFFICE (PALATKA) PUTNAM 1 0 0 1 0 1 0 0 2 0 0 2 0 2 0 0,PUTNAM DISTRICT OFFICE (PALATKA),PUTNAM,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0
Q.I. ROBERTS JR. - SR. HIGH SCHOOL (FLORAHOME) PUTNAM 6 5 0 0 1 5 1 0,Q.I. ROBERTS JR. - SR. HIGH SCHOOL (FLORAHOME),PUTNAM,,,,,,,,,6,5,0,0,1,5,1,0
"ROBERT H. JENKINS, JUNIOR MIDDLE (PALATKA) PUTNAM 2 2 0 0 0 1 1 0 2 2 0 0 0 1 1 0","ROBERT H. JENKINS, JUNIOR MIDDLE (PALATKA)",PUTNAM,2,2,0,0,0,1,1,0,2,2,0,0,0,1,1,0
THE CHILDREN'S READING CENTER (PALATKA) PUTNAM 1 1 0 0 0 0 1 0,THE CHILDREN'S READING CENTER (PALATKA),PUTNAM,,,,,,,,,1,1,0,0,0,0,1,0
WILLIAM D. MOSELEY ELEMENTARY SCHOOL (PALATKA) PUTNAM 1 1 0 0 0 1 0 0 3 2 1 0 0 2 1 0,WILLIAM D. MOSELEY ELEMENTARY SCHOOL (PALATKA),PUTNAM,1,1,0,0,0,1,0,0,3,2,1,0,0,2,1,0
AVALON MIDDLE SCHOOL (MILTON) SANTA ROSA 1 0 1 0 0 1 0 0 2 1 1 0 0 2 0 0,AVALON MIDDLE SCHOOL (MILTON) SANTA,ROSA,1,0,1,0,0,1,0,0,2,1,1,0,0,2,0,0
BAGDAD ELEMENTARY SCHOOL (MILTON) SANTA ROSA 4 2 0 1 1 4 0 0,BAGDAD ELEMENTARY SCHOOL (MILTON) SANTA,ROSA,,,,,,,,,4,2,0,1,1,4,0,0
BENNETT C RUSSELL ELEMENTARY SCHOOL (MILTON) SANTA ROSA 1 0 0 0 1 1 0 0,BENNETT C RUSSELL ELEMENTARY SCHOOL (MILTON) SANTA,ROSA,,,,,,,,,1,0,0,0,1,1,0,0
BERRYHILL ELEMENTARY SCHOOL (MILTON) SANTA ROSA 1 0 1 0 0 1 0 0,BERRYHILL ELEMENTARY SCHOOL (MILTON) SANTA,ROSA,,,,,,,,,1,0,1,0,0,1,0,0
CENTRAL SCHOOL (MILTON) SANTA ROSA 1 1 0 0 0 1 0 0,CENTRAL SCHOOL (MILTON) SANTA,ROSA,,,,,,,,,1,1,0,0,0,1,0,0
CHUMUCKLA ELEMENTARY SCHOOL (JAY) SANTA ROSA 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,CHUMUCKLA ELEMENTARY SCHOOL (JAY) SANTA,ROSA,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
EAST MILTON ELEMENTARY SCHOOL (MILTON) SANTA ROSA 1 0 1 0 0 1 0 0,EAST MILTON ELEMENTARY SCHOOL (MILTON) SANTA,ROSA,,,,,,,,,1,0,1,0,0,1,0,0
GULF BREEZE ELEMENTARY SCHOOL (GULF BREEZE) SANTA ROSA 3 1 2 0 0 3 0 0,GULF BREEZE ELEMENTARY SCHOOL (GULF BREEZE) SANTA,ROSA,,,,,,,,,3,1,2,0,0,3,0,0
GULF BREEZE HIGH SCHOOL (GULF BREEZE) SANTA ROSA 1 0 0 1 0 1 0 0 10 7 1 2 0 9 1 0,GULF BREEZE HIGH SCHOOL (GULF BREEZE) SANTA,ROSA,1,0,0,1,0,1,0,0,10,7,1,2,0,9,1,0
GULF BREEZE MIDDLE SCHOOL (GULF BREEZE) SANTA ROSA 1 1 0 0 0 1 0 0 3 3 0 0 0 3 0 0,GULF BREEZE MIDDLE SCHOOL (GULF BREEZE) SANTA,ROSA,1,1,0,0,0,1,0,0,3,3,0,0,0,3,0,0
HOBBS MIDDLE SCHOOL (MILTON) SANTA ROSA 1 0 1 0 0 1 0 0,HOBBS MIDDLE SCHOOL (MILTON) SANTA,ROSA,,,,,,,,,1,0,1,0,0,1,0,0
HOLLEY-NAVARRE INTERMEDIATE (NAVARRE) SANTA ROSA 2 0 1 0 1 2 0 0 4 2 1 0 1 4 0 0,HOLLEY-NAVARRE INTERMEDIATE (NAVARRE) SANTA,ROSA,2,0,1,0,1,2,0,0,4,2,1,0,1,4,0,0
HOLLEY-NAVARRE PRIMARY (NAVARRE) SANTA ROSA 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0,HOLLEY-NAVARRE PRIMARY (NAVARRE) SANTA,ROSA,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
JAY ELEMENTARY SCHOOL (JAY) SANTA ROSA 1 1 0 0 0 1 0 0,JAY ELEMENTARY SCHOOL (JAY) SANTA,ROSA,,,,,,,,,1,1,0,0,0,1,0,0
L.E.A.D. ACADEMY CLASSICAL SCHOOL INC. (PACE) SANTA ROSA 2 2 0 0 0 2 0 0,L.E.A.D. ACADEMY CLASSICAL SCHOOL INC. (PACE) SANTA,ROSA,,,,,,,,,2,2,0,0,0,2,0,0
MARTIN LUTHER KING MIDDLE SCHOOL (MILTON) SANTA ROSA 3 1 1 1 0 3 0 0,MARTIN LUTHER KING MIDDLE SCHOOL (MILTON) SANTA,ROSA,,,,,,,,,3,1,1,1,0,3,0,0
MILTON HIGH SCHOOL (MILTON) SANTA ROSA 1 1 0 0 0 1 0 0 4 3 0 0 1 4 0 0,MILTON HIGH SCHOOL (MILTON) SANTA,ROSA,1,1,0,0,0,1,0,0,4,3,0,0,1,4,0,0
NAVARRE HIGH SCHOOL (NAVARRE) SANTA ROSA 4 2 1 0 1 4 0 0 10 7 1 1 1 10 0 0,NAVARRE HIGH SCHOOL (NAVARRE) SANTA,ROSA,4,2,1,0,1,4,0,0,10,7,1,1,1,10,0,0
ORIOLE BEACH ELEMENTARY SCHOOL (GULF BREEZE) SANTA ROSA 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0,ORIOLE BEACH ELEMENTARY SCHOOL (GULF BREEZE) SANTA,ROSA,1,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0
PACE HIGH SCHOOL (PACE) SANTA ROSA 3 3 0 0 0 3 0 0 48 47 1 0 0 46 2 0,PACE HIGH SCHOOL (PACE) SANTA,ROSA,3,3,0,0,0,3,0,0,48,47,1,0,0,46,2,0
PEA RIDGE ELEMENTARY SCHOOL (PACE) SANTA ROSA 7 3 2 1 1 7 0 0,PEA RIDGE ELEMENTARY SCHOOL (PACE) SANTA,ROSA,,,,,,,,,7,3,2,1,1,7,0,0
RADFORD M LOCKLIN TECHNICAL COLLEGE (MILTON) SANTA ROSA 1 1 0 0 0 1 0 0,RADFORD M LOCKLIN TECHNICAL COLLEGE (MILTON) SANTA,ROSA,,,,,,,,,1,1,0,0,0,1,0,0
S. S. DIXON INTERMEDIATE SCHOOL (PACE) SANTA ROSA 1 1 0 0 0 1 0 0 5 3 2 0 0 5 0 0,S. S. DIXON INTERMEDIATE SCHOOL (PACE) SANTA,ROSA,1,1,0,0,0,1,0,0,5,3,2,0,0,5,0,0
S. S. DIXON PRIMARY SCHOOL (PACE) SANTA ROSA 2 1 0 1 0 2 0 0 14 4 4 1 5 14 0 0,S. S. DIXON PRIMARY SCHOOL (PACE) SANTA,ROSA,2,1,0,1,0,2,0,0,14,4,4,1,5,14,0,0
THOMAS L SIMS MIDDLE SCHOOL (PACE) SANTA ROSA 5 4 0 0 1 5 0 0,THOMAS L SIMS MIDDLE SCHOOL (PACE) SANTA,ROSA,,,,,,,,,5,4,0,0,1,5,0,0
W. H. RHODES ELEMENTARY SCHOOL (MILTON) SANTA ROSA 5 2 1 1 1 4 1 0 6 2 1 1 2 5 1 0,W. H. RHODES ELEMENTARY SCHOOL (MILTON) SANTA,ROSA,5,2,1,1,1,4,1,0,6,2,1,1,2,5,1,0
WEST NAVARRE INTERMEDIATE SCHOOL (NAVARRE) SANTA ROSA 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,WEST NAVARRE INTERMEDIATE SCHOOL (NAVARRE) SANTA,ROSA,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
WEST NAVARRE PRIMARY SCHOOL (NAVARRE) SANTA ROSA 2 2 0 0 0 2 0 0,WEST NAVARRE PRIMARY SCHOOL (NAVARRE) SANTA,ROSA,,,,,,,,,2,2,0,0,0,2,0,0
WOODLAWN BEACH MIDDLE SCHOOL (GULF BREEZE) SANTA ROSA 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,WOODLAWN BEACH MIDDLE SCHOOL (GULF BREEZE) SANTA,ROSA,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
ALTA VISTA ELEMENTARY SCHOOL (SARASOTA) SARASOTA 1 0 0 1 0 1 0 0,ALTA VISTA ELEMENTARY SCHOOL (SARASOTA),SARASOTA,,,,,,,,,1,0,0,1,0,1,0,0
ATWATER ELEMENTARY (NORTH PORT) SARASOTA 1 1 0 0 0 0 0 1 3 2 0 1 0 2 0 1,ATWATER ELEMENTARY (NORTH PORT),SARASOTA,1,1,0,0,0,0,0,1,3,2,0,1,0,2,0,1
BAY HAVEN SCHOOL OF BASICS PLUS (SARASOTA) SARASOTA 1 1 0 0 0 0 1 0,BAY HAVEN SCHOOL OF BASICS PLUS (SARASOTA),SARASOTA,,,,,,,,,1,1,0,0,0,0,1,0
BOOKER HIGH SCHOOL (SARASOTA) SARASOTA 1 1 0 0 0 1 0 0,BOOKER HIGH SCHOOL (SARASOTA),SARASOTA,,,,,,,,,1,1,0,0,0,1,0,0
BOOKER MIDDLE SCHOOL (SARASOTA) SARASOTA 1 1 0 0 0 0 1 0,BOOKER MIDDLE SCHOOL (SARASOTA),SARASOTA,,,,,,,,,1,1,0,0,0,0,1,0
CARDINAL MOONEY HIGH SCHOOL (SARASOTA) SARASOTA 3 3 0 0 0 3 0 0 5 5 0 0 0 4 1 0,CARDINAL MOONEY HIGH SCHOOL (SARASOTA),SARASOTA,3,3,0,0,0,3,0,0,5,5,0,0,0,4,1,0
CRANBERRY ELEMENTARY SCHOOL (NORTH PORT) SARASOTA 1 1 0 0 0 0 1 0,CRANBERRY ELEMENTARY SCHOOL (NORTH PORT),SARASOTA,,,,,,,,,1,1,0,0,0,0,1,0
ENGLEWOOD ELEMENTARY SCHOOL (ENGLEWOOD) SARASOTA 1 0 0 0 1 0 1 0 3 2 0 0 1 1 2 0,ENGLEWOOD ELEMENTARY SCHOOL (ENGLEWOOD),SARASOTA,1,0,0,0,1,0,1,0,3,2,0,0,1,1,2,0
ESTHER'S SCHOOL SARASOTA (SARASOTA) SARASOTA 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,ESTHER'S SCHOOL SARASOTA (SARASOTA),SARASOTA,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
ISLAND VILLAGE MONTESSORI SCHOOL (VENICE) SARASOTA 3 3 0 0 0 0 3 0,ISLAND VILLAGE MONTESSORI SCHOOL (VENICE),SARASOTA,,,,,,,,,3,3,0,0,0,0,3,0
LAKEVIEW ELEMENTARY SCHOOL (SARASOTA) SARASOTA 5 4 0 0 1 3 2 0,LAKEVIEW ELEMENTARY SCHOOL (SARASOTA),SARASOTA,,,,,,,,,5,4,0,0,1,3,2,0
LAMARQUE ELEMENTARY SCHOOL (NORTH PORT) SARASOTA 1 0 0 1 0 1 0 0,LAMARQUE ELEMENTARY SCHOOL (NORTH PORT),SARASOTA,,,,,,,,,1,0,0,1,0,1,0,0
LAUREL NOKOMIS SCHOOL (NOKOMIS) SARASOTA 2 2 0 0 0 1 0 1,LAUREL NOKOMIS SCHOOL (NOKOMIS),SARASOTA,,,,,,,,,2,2,0,0,0,1,0,1
MCINTOSH MIDDLE SCHOOL (SARASOTA) SARASOTA 1 1 0 0 0 0 1 0 3 3 0 0 0 0 3 0,MCINTOSH MIDDLE SCHOOL (SARASOTA),SARASOTA,1,1,0,0,0,0,1,0,3,3,0,0,0,0,3,0
NORTH PORT HIGH SCHOOL (NORTH PORT) SARASOTA 3 1 1 0 1 3 0 0 7 5 1 0 1 7 0 0,NORTH PORT HIGH SCHOOL (NORTH PORT),SARASOTA,3,1,1,0,1,3,0,0,7,5,1,0,1,7,0,0
OAK PARK SCHOOL (SARASOTA) SARASOTA 6 3 1 1 1 2 4 0,OAK PARK SCHOOL (SARASOTA),SARASOTA,,,,,,,,,6,3,1,1,1,2,4,0
OUT-OF-DOOR ACADEMY INC. (SARASOTA) SARASOTA 5 5 0 0 0 3 2 0,OUT-OF-DOOR ACADEMY INC. (SARASOTA),SARASOTA,,,,,,,,,5,5,0,0,0,3,2,0
PHILLIPPI SHORES ELEMENTARY SCHOOL (SARASOTA) SARASOTA 1 1 0 0 0 0 1 0,PHILLIPPI SHORES ELEMENTARY SCHOOL (SARASOTA),SARASOTA,,,,,,,,,1,1,0,0,0,0,1,0
PINE VIEW SCHOOL (OSPREY) SARASOTA 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0,PINE VIEW SCHOOL (OSPREY),SARASOTA,1,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0
RIVERVIEW HIGH SCHOOL (SARASOTA) SARASOTA 5 5 0 0 0 2 3 0 23 21 1 0 1 16 4 3,RIVERVIEW HIGH SCHOOL (SARASOTA),SARASOTA,5,5,0,0,0,2,3,0,23,21,1,0,1,16,4,3
SARASOTA ACADEMY OF THE ARTS (SARASOTA) SARASOTA 1 1 0 0 0 0 1 0,SARASOTA ACADEMY OF THE ARTS (SARASOTA),SARASOTA,,,,,,,,,1,1,0,0,0,0,1,0
SARASOTA CHRISTIAN SCHOOL (SARASOTA) SARASOTA 1 0 1 0 0 1 0 0,SARASOTA CHRISTIAN SCHOOL (SARASOTA),SARASOTA,,,,,,,,,1,0,1,0,0,1,0,0
SARASOTA DISTRICT OFFICE (SARASOTA) SARASOTA 4 0 0 3 1 4 0 0,SARASOTA DISTRICT OFFICE (SARASOTA),SARASOTA,,,,,,,,,4,0,0,3,1,4,0,0
SARASOTA HIGH SCHOOL (SARASOTA) SARASOTA 4 4 0 0 0 1 2 1 9 9 0 0 0 4 4 1,SARASOTA HIGH SCHOOL (SARASOTA),SARASOTA,4,4,0,0,0,1,2,1,9,9,0,0,0,4,4,1
SARASOTA MIDDLE SCHOOL (SARASOTA) SARASOTA 1 1 0 0 0 1 0 0,SARASOTA MIDDLE SCHOOL (SARASOTA),SARASOTA,,,,,,,,,1,1,0,0,0,1,0,0
SARASOTA MILITARY ACADEMY PREP CAMPUS (SARASOTA) SARASOTA 1 1 0 0 0 0 1 0,SARASOTA MILITARY ACADEMY PREP CAMPUS (SARASOTA),SARASOTA,,,,,,,,,1,1,0,0,0,0,1,0
SARASOTA SCHOOL OF ARTS/SCIENCES (SARASOTA) SARASOTA 1 1 0 0 0 1 0 0,SARASOTA SCHOOL OF ARTS/SCIENCES (SARASOTA),SARASOTA,,,,,,,,,1,1,0,0,0,1,0,0
SOUTHSIDE ELEMENTARY SCHOOL (SARASOTA) SARASOTA 1 0 0 0 1 1 0 0,SOUTHSIDE ELEMENTARY SCHOOL (SARASOTA),SARASOTA,,,,,,,,,1,0,0,0,1,1,0,0
STATE COLLEGE OF FLA COLLEGIATE SCHOOL-VENICE (VENICE) SARASOTA 1 1 0 0 0 1 0 0,STATE COLLEGE OF FLA COLLEGIATE SCHOOL-VENICE (VENICE),SARASOTA,,,,,,,,,1,1,0,0,0,1,0,0
SUNCOAST TECHNICAL COLLEGE (SARASOTA) SARASOTA 4 0 2 0 2 3 0 1,SUNCOAST TECHNICAL COLLEGE (SARASOTA),SARASOTA,,,,,,,,,4,0,2,0,2,3,0,1
TATUM RIDGE ELEMENTARY SCHOOL (SARASOTA) SARASOTA 2 1 0 1 0 2 0 0,TATUM RIDGE ELEMENTARY SCHOOL (SARASOTA),SARASOTA,,,,,,,,,2,1,0,1,0,2,0,0
TOLEDO BLADE ELEMENTARY SCHOOL (NORTH PORT) SARASOTA 2 2 0 0 0 2 0 0 3 3 0 0 0 3 0 0,TOLEDO BLADE ELEMENTARY SCHOOL (NORTH PORT),SARASOTA,2,2,0,0,0,2,0,0,3,3,0,0,0,3,0,0
TUTTLE ELEMENTARY SCHOOL (SARASOTA) SARASOTA 3 3 0 0 0 2 1 0,TUTTLE ELEMENTARY SCHOOL (SARASOTA),SARASOTA,,,,,,,,,3,3,0,0,0,2,1,0
VENICE MIDDLE SCHOOL (VENICE) SARASOTA 2 1 0 0 1 2 0 0 2 1 0 0 1 2 0 0,VENICE MIDDLE SCHOOL (VENICE),SARASOTA,2,1,0,0,1,2,0,0,2,1,0,0,1,2,0,0
VENICE SENIOR HIGH SCHOOL (VENICE) SARASOTA 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0,VENICE SENIOR HIGH SCHOOL (VENICE),SARASOTA,1,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0
WESTCOAST SCHOOL FOR HUMAN DEVELOPMENT (SARASOTA) SARASOTA 1 0 0 0 1 0 0 1,WESTCOAST SCHOOL FOR HUMAN DEVELOPMENT (SARASOTA),SARASOTA,,,,,,,,,1,0,0,0,1,0,0,1
WILKINSON ELEMENTARY SCHOOL (SARASOTA) SARASOTA 2 2 0 0 0 2 0 0,WILKINSON ELEMENTARY SCHOOL (SARASOTA),SARASOTA,,,,,,,,,2,2,0,0,0,2,0,0
WOODLAND MIDDLE SCHOOL (NORTH PORT) SARASOTA 1 1 0 0 0 1 0 0,WOODLAND MIDDLE SCHOOL (NORTH PORT),SARASOTA,,,,,,,,,1,1,0,0,0,1,0,0
ADVANCE LEARNING ACADEMY (MAITLAND) SEMINOLE 2 2 0 0 0 1 1 0 2 2 0 0 0 1 1 0,ADVANCE LEARNING ACADEMY (MAITLAND),SEMINOLE,2,2,0,0,0,1,1,0,2,2,0,0,0,1,1,0
ALTAMONTE ELEMENTARY SCHOOL (ALTAMONTE SPRINGS) SEMINOLE 1 0 0 1 0 1 0 0,ALTAMONTE ELEMENTARY SCHOOL (ALTAMONTE SPRINGS),SEMINOLE,,,,,,,,,1,0,0,1,0,1,0,0
ANNUNCIATION CATHOLIC ACADEMY (ALTAMONTE SPRINGS) SEMINOLE 1 0 1 0 0 1 0 0,ANNUNCIATION CATHOLIC ACADEMY (ALTAMONTE SPRINGS),SEMINOLE,,,,,,,,,1,0,1,0,0,1,0,0
ARBOR SCHOOL OF CENTRAL FLORIDA (CASSELBERRY) SEMINOLE 1 0 1 0 0 0 0 1,ARBOR SCHOOL OF CENTRAL FLORIDA (CASSELBERRY),SEMINOLE,,,,,,,,,1,0,1,0,0,0,0,1
BEAR LAKE ELEMENTARY SCHOOL (APOPKA) SEMINOLE 5 4 0 0 1 5 0 0,BEAR LAKE ELEMENTARY SCHOOL (APOPKA),SEMINOLE,,,,,,,,,5,4,0,0,1,5,0,0
BENTLEY ELEMENTARY SCHOOL (SANFORD) SEMINOLE 2 2 0 0 0 1 1 0,BENTLEY ELEMENTARY SCHOOL (SANFORD),SEMINOLE,,,,,,,,,2,2,0,0,0,1,1,0
CARILLON ELEMENTARY SCHOOL (OVIEDO) SEMINOLE 1 0 1 0 0 1 0 0,CARILLON ELEMENTARY SCHOOL (OVIEDO),SEMINOLE,,,,,,,,,1,0,1,0,0,1,0,0
CASSELBERRY ELEMENTARY SCHOOL (CASSELBERRY) SEMINOLE 2 1 1 0 0 2 0 0,CASSELBERRY ELEMENTARY SCHOOL (CASSELBERRY),SEMINOLE,,,,,,,,,2,1,1,0,0,2,0,0
CHILES MIDDLE SCHOOL (OVIEDO) SEMINOLE 2 2 0 0 0 1 1 0 2 2 0 0 0 1 1 0,CHILES MIDDLE SCHOOL (OVIEDO),SEMINOLE,2,2,0,0,0,1,1,0,2,2,0,0,0,1,1,0
CHOICES IN LEARNING CHARTER (WINTER SPRINGS) SEMINOLE 1 1 0 0 0 1 0 0,CHOICES IN LEARNING CHARTER (WINTER SPRINGS),SEMINOLE,,,,,,,,,1,1,0,0,0,1,0,0
CITY CHURCH ACADEMY (SANFORD) SEMINOLE 1 1 0 0 0 0 1 0,CITY CHURCH ACADEMY (SANFORD),SEMINOLE,,,,,,,,,1,1,0,0,0,0,1,0
CROOMS ACADEMY OF INFORMATION TECHNOLOGY (SANFORD) SEMINOLE 1 1 0 0 0 0 1 0,CROOMS ACADEMY OF INFORMATION TECHNOLOGY (SANFORD),SEMINOLE,,,,,,,,,1,1,0,0,0,0,1,0
EASTBROOK ELEMENTARY SCHOOL (WINTER PARK) SEMINOLE 1 1 0 0 0 0 1 0 2 2 0 0 0 1 1 0,EASTBROOK ELEMENTARY SCHOOL (WINTER PARK),SEMINOLE,1,1,0,0,0,0,1,0,2,2,0,0,0,1,1,0
ENGLISH ESTATES ELEMENTARY SCHOOL (FERN PARK) SEMINOLE 2 2 0 0 0 2 0 0,ENGLISH ESTATES ELEMENTARY SCHOOL (FERN PARK),SEMINOLE,,,,,,,,,2,2,0,0,0,2,0,0
FOREST CITY ELEMENTARY SCHOOL (ALTAMONTE SPRINGS) SEMINOLE 2 2 0 0 0 1 1 0 2 2 0 0 0 1 1 0,FOREST CITY ELEMENTARY SCHOOL (ALTAMONTE SPRINGS),SEMINOLE,2,2,0,0,0,1,1,0,2,2,0,0,0,1,1,0
FOREST LAKE ACADEMY (APOPKA) SEMINOLE 2 2 0 0 0 1 1 0,FOREST LAKE ACADEMY (APOPKA),SEMINOLE,,,,,,,,,2,2,0,0,0,1,1,0
GALILEO SCHOOL FOR GIFTED LEARNING SKYWAY (SANFORD) SEMINOLE 5 4 0 1 0 1 3 1,GALILEO SCHOOL FOR GIFTED LEARNING SKYWAY (SANFORD),SEMINOLE,,,,,,,,,5,4,0,1,0,1,3,1
GOLDSBORO ELEMENTARY MAGNET (SANFORD) SEMINOLE 2 1 0 0 1 2 0 0,GOLDSBORO ELEMENTARY MAGNET (SANFORD),SEMINOLE,,,,,,,,,2,1,0,0,1,2,0,0
GREENWOOD LAKES MIDDLE SCHOOL (LAKE MARY) SEMINOLE 1 1 0 0 0 1 0 0,GREENWOOD LAKES MIDDLE SCHOOL (LAKE MARY),SEMINOLE,,,,,,,,,1,1,0,0,0,1,0,0
HAGERTY HIGH SCHOOL (OVIEDO) SEMINOLE 1 0 0 0 1 1 0 0 6 4 1 0 1 5 1 0,HAGERTY HIGH SCHOOL (OVIEDO),SEMINOLE,1,0,0,0,1,1,0,0,6,4,1,0,1,5,1,0
HEATHROW ELEMENTARY SCHOOL (LAKE MARY) SEMINOLE 1 1 0 0 0 1 0 0,HEATHROW ELEMENTARY SCHOOL (LAKE MARY),SEMINOLE,,,,,,,,,1,1,0,0,0,1,0,0
HIGHLANDS ELEMENTARY SCHOOL (WINTER SPRINGS) SEMINOLE 1 0 0 0 1 0 1 0 3 2 0 0 1 1 2 0,HIGHLANDS ELEMENTARY SCHOOL (WINTER SPRINGS),SEMINOLE,1,0,0,0,1,0,1,0,3,2,0,0,1,1,2,0
