LineData,School,County,CasesPriorWeek,StudentsPriorWeek,TeachersPriorWeek,StaffPriorWeek,UnknownPriorWeek,SymptomsPriorWeekNo,SymptomsPriorWeekYes,SymptomsPriorWeekUnknown,CasesTotal,StudentsTotal,TeachersTotal,StaffTotal,UnknownTotal,SymptomsTotalYes,SymptomsTotalNo,SymptomsTotalUnknown
OLYMPIA HIGH (ORLANDO) ORANGE 13 12 0 0 1 8 2 3,OLYMPIA HIGH (ORLANDO),ORANGE,,,,,,,,,3,2,0,0,1,8,2,3
ORANGE TECHNICAL COLLEGE AVALON CAMPUS (ORLANDO) ORANGE 1 1 0 0 0 1 0 0,ORANGE TECHNICAL COLLEGE AVALON CAMPUS (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
ORANGE TECHNICAL COLLEGE MID FLORIDA CAMPUS (ORLANDO) ORANGE 1 1 0 0 0 0 1 0,ORANGE TECHNICAL COLLEGE MID FLORIDA CAMPUS (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,0,1,0
ORANGE TECHNICAL COLLEGE ORLANDO CAMPUS (ORLANDO) ORANGE 1 1 0 0 0 1 0 0,ORANGE TECHNICAL COLLEGE ORLANDO CAMPUS (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
ORANGE TECHNICAL COLLEGE WINTER PARK CAMPUS (WINTER PARK) ORANGE 2 0 1 0 1 2 0 0,ORANGE TECHNICAL COLLEGE WINTER PARK CAMPUS (WINTER PARK),ORANGE,,,,,,,,,2,0,1,0,1,2,0,0
ORLANDO SCIENCE ELEMENTARY CHARTER (ORLANDO) ORANGE 1 0 0 0 1 1 0 0,ORLANDO SCIENCE ELEMENTARY CHARTER (ORLANDO),ORANGE,,,,,,,,,1,0,0,0,1,1,0,0
PALM LAKE ELEMENTARY (ORLANDO) ORANGE 1 1 0 0 0 0 1 0,PALM LAKE ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,0,1,0
PARK MAITLAND SCHOOL (MAITLAND) ORANGE 1 0 0 0 1 1 0 0,PARK MAITLAND SCHOOL (MAITLAND),ORANGE,,,,,,,,,1,0,0,0,1,1,0,0
PERSHING SCHOOL (ORLANDO) ORANGE 2 1 1 0 0 2 0 0,PERSHING SCHOOL (ORLANDO),ORANGE,,,,,,,,,2,1,1,0,0,2,0,0
PIEDMONT LAKES MIDDLE (APOPKA) ORANGE 1 1 0 0 0 1 0 0,PIEDMONT LAKES MIDDLE (APOPKA),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
PINAR ELEMENTARY (ORLANDO) ORANGE 1 1 0 0 0 1 0 0,PINAR ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
PINE CASTLE CHRISTIAN ACADEMY (ORLANDO) ORANGE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,PINE CASTLE CHRISTIAN ACADEMY (ORLANDO),ORANGE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
PINECREST ACADEMY AVALON (ORLANDO) ORANGE 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,PINECREST ACADEMY AVALON (ORLANDO),ORANGE,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
PINELOCH ELEMENTARY (ORLANDO) ORANGE 2 0 0 0 2 1 0 1,PINELOCH ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,2,0,0,0,2,1,0,1
PRINCETON ELEMENTARY (ORLANDO) ORANGE 1 0 0 0 1 1 0 0 2 1 0 0 1 1 1 0,PRINCETON ELEMENTARY (ORLANDO),ORANGE,1,0,0,0,1,1,0,0,2,1,0,0,1,1,1,0
RENAISSANCE CHARTER SCHOOL AT GOLDENROD (ORLANDO) ORANGE 1 1 0 0 0 1 0 0,RENAISSANCE CHARTER SCHOOL AT GOLDENROD (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
ROCK SPRINGS ELEMENTARY (APOPKA) ORANGE 1 0 0 0 1 1 0 0,ROCK SPRINGS ELEMENTARY (APOPKA),ORANGE,,,,,,,,,1,0,0,0,1,1,0,0
SADLER ELEMENTARY (ORLANDO) ORANGE 1 1 0 0 0 1 0 0,SADLER ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
SAINT MARGARET MARY (WINTER PARK) ORANGE 1 0 0 0 1 0 0 1,SAINT MARGARET MARY (WINTER PARK),ORANGE,,,,,,,,,1,0,0,0,1,0,0,1
SOUTH CREEK MIDDLE (ORLANDO) ORANGE 1 0 0 0 1 0 1 0 2 1 0 0 1 1 1 0,SOUTH CREEK MIDDLE (ORLANDO),ORANGE,1,0,0,0,1,0,1,0,2,1,0,0,1,1,1,0
SOUTHWEST MIDDLE (ORLANDO) ORANGE 1 0 0 0 1 1 0 0,SOUTHWEST MIDDLE (ORLANDO),ORANGE,,,,,,,,,1,0,0,0,1,1,0,0
SPRING LAKE ELEMENTARY (OCOEE) ORANGE 1 1 0 0 0 0 0 1,SPRING LAKE ELEMENTARY (OCOEE),ORANGE,,,,,,,,,1,1,0,0,0,0,0,1
STONEWALL JACKSON MIDDLE (ORLANDO) ORANGE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,STONEWALL JACKSON MIDDLE (ORLANDO),ORANGE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
SUMMERLAKE ELEMENTARY (WINTER GARDEN) ORANGE 2 2 0 0 0 2 0 0,SUMMERLAKE ELEMENTARY (WINTER GARDEN),ORANGE,,,,,,,,,2,2,0,0,0,2,0,0
SUN BLAZE ELEMENTARY (ORLANDO) ORANGE 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0,SUN BLAZE ELEMENTARY (ORLANDO),ORANGE,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
SUNRIDGE ELEMENTARY (WINTER GARDEN) ORANGE 1 1 0 0 0 1 0 0,SUNRIDGE ELEMENTARY (WINTER GARDEN),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
SUNRIDGE MIDDLE (WINTER GARDEN) ORANGE 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0,SUNRIDGE MIDDLE (WINTER GARDEN),ORANGE,1,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0
SUNRISE ELEMENTARY (ORLANDO) ORANGE 1 1 0 0 0 1 0 0,SUNRISE ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
SUNSHINE ELEMENTARY (ORLANDO) ORANGE 1 1 0 0 0 0 1 0,SUNSHINE ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,0,1,0
THE PARKE HOUSE ACADEMY (WINTER PARK) ORANGE 1 0 1 0 0 1 0 0,THE PARKE HOUSE ACADEMY (WINTER PARK),ORANGE,,,,,,,,,1,0,1,0,0,1,0,0
THORNEBROOKE ELEMENTARY (OCOEE) ORANGE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,THORNEBROOKE ELEMENTARY (OCOEE),ORANGE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
TILDENVILLE ELEMENTARY (WINTER GARDEN) ORANGE 1 1 0 0 0 1 0 0,TILDENVILLE ELEMENTARY (WINTER GARDEN),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
TIMBER CREEK HIGH (ORLANDO) ORANGE 2 2 0 0 0 1 1 0,TIMBER CREEK HIGH (ORLANDO),ORANGE,,,,,,,,,2,2,0,0,0,1,1,0
TIMBER LAKES ELEMENTARY (ORLANDO) ORANGE 2 1 0 0 1 0 1 1,TIMBER LAKES ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,2,1,0,0,1,0,1,1
TIMBER SPRINGS MIDDLE (ORLANDO) ORANGE 1 1 0 0 0 1 0 0,TIMBER SPRINGS MIDDLE (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
TRINITY CHRISTIAN SCHOOL (APOPKA) ORANGE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,TRINITY CHRISTIAN SCHOOL (APOPKA),ORANGE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
TRINITY PREPARATORY SCHOOL (WINTER PARK) ORANGE 1 0 0 1 0 1 0 0,TRINITY PREPARATORY SCHOOL (WINTER PARK),ORANGE,,,,,,,,,1,0,0,1,0,1,0,0
UNION PARK ELEMENTARY (ORLANDO) ORANGE 1 0 0 0 1 1 0 0,UNION PARK ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,1,0,0,0,1,1,0,0
UNION PARK MIDDLE (ORLANDO) ORANGE 3 2 0 0 1 2 1 0,UNION PARK MIDDLE (ORLANDO),ORANGE,,,,,,,,,3,2,0,0,1,2,1,0
UNIVERSITY HIGH (ORLANDO) ORANGE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,UNIVERSITY HIGH (ORLANDO),ORANGE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
UNIVERSITY OF CENTRAL FLORIDA ORANGE 1 1 0 0 0 0 1 0,UNIVERSITY OF CENTRAL FLORIDA,ORANGE,,,,,,,,,1,1,0,0,0,0,1,0
VISTA POINTE ELEMENTARY (ORLANDO) ORANGE 1 0 0 0 1 1 0 0,VISTA POINTE ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,1,0,0,0,1,1,0,0
WATER SPRING ELEMENTARY (WINTER GARDEN) ORANGE 2 2 0 0 0 1 1 0 8 6 0 0 2 6 2 0,WATER SPRING ELEMENTARY (WINTER GARDEN),ORANGE,2,2,0,0,0,1,1,0,8,6,0,0,2,6,2,0
WATERFORD ELEMENTARY (ORLANDO) ORANGE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,WATERFORD ELEMENTARY (ORLANDO),ORANGE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
WEDGEFIELD SCHOOL (ORLANDO) ORANGE 3 3 0 0 0 3 0 0,WEDGEFIELD SCHOOL (ORLANDO),ORANGE,,,,,,,,,3,3,0,0,0,3,0,0
WEKIVA HIGH (APOPKA) ORANGE 1 1 0 0 0 1 0 0 2 1 0 0 1 2 0 0,WEKIVA HIGH (APOPKA),ORANGE,1,1,0,0,0,1,0,0,2,1,0,0,1,2,0,0
WEST ORANGE HIGH (WINTER GARDEN) ORANGE 1 1 0 0 0 1 0 0 12 11 0 0 1 10 1 1,WEST ORANGE HIGH (WINTER GARDEN),ORANGE,1,1,0,0,0,1,0,0,12,11,0,0,1,10,1,1
WESTPOINTE ELEMENTARY (ORLANDO) ORANGE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,WESTPOINTE ELEMENTARY (ORLANDO),ORANGE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
WESTRIDGE MIDDLE (ORLANDO) ORANGE 1 1 0 0 0 0 1 0 3 1 0 0 2 2 1 0,WESTRIDGE MIDDLE (ORLANDO),ORANGE,1,1,0,0,0,0,1,0,3,1,0,0,2,2,1,0
WETHERBEE ELEMENTARY (ORLANDO) ORANGE 1 1 0 0 0 1 0 0 4 3 0 0 1 3 1 0,WETHERBEE ELEMENTARY (ORLANDO),ORANGE,1,1,0,0,0,1,0,0,4,3,0,0,1,3,1,0
WILLIAM R BOONE HIGH (ORLANDO) ORANGE 2 1 0 1 0 1 1 0,WILLIAM R BOONE HIGH (ORLANDO),ORANGE,,,,,,,,,2,1,0,1,0,1,1,0
WINDERMERE ELEMENTARY (WINDERMERE) ORANGE 1 1 0 0 0 1 0 0,WINDERMERE ELEMENTARY (WINDERMERE),ORANGE,,,,,,,,,1,1,0,0,0,1,0,0
WINDERMERE HIGH (WINDERMERE) ORANGE 1 1 0 0 0 1 0 0 5 5 0 0 0 4 0 1,WINDERMERE HIGH (WINDERMERE),ORANGE,1,1,0,0,0,1,0,0,5,5,0,0,0,4,0,1
WINDY RIDGE K-8 (ORLANDO) ORANGE 2 2 0 0 0 2 0 0 3 3 0 0 0 2 1 0,WINDY RIDGE K-8 (ORLANDO),ORANGE,2,2,0,0,0,2,0,0,3,3,0,0,0,2,1,0
WINEGARD ELEMENTARY (ORLANDO) ORANGE 1 1 0 0 0 0 1 0,WINEGARD ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,1,1,0,0,0,0,1,0
WINTER PARK HIGH (WINTER PARK) ORANGE 3 3 0 0 0 2 1 0,WINTER PARK HIGH (WINTER PARK),ORANGE,,,,,,,,,3,3,0,0,0,2,1,0
WOLF LAKE MIDDLE (APOPKA) ORANGE 1 0 0 0 1 1 0 0,WOLF LAKE MIDDLE (APOPKA),ORANGE,,,,,,,,,1,0,0,0,1,1,0,0
WYNDHAM LAKES ELEMENTARY (ORLANDO) ORANGE 2 2 0 0 0 2 0 0,WYNDHAM LAKES ELEMENTARY (ORLANDO),ORANGE,,,,,,,,,2,2,0,0,0,2,0,0
ZELLWOOD ELEMENTARY (ZELLWOOD) ORANGE 2 0 0 0 2 2 0 0,ZELLWOOD ELEMENTARY (ZELLWOOD),ORANGE,,,,,,,,,2,0,0,0,2,2,0,0
ADULT LEARNING CENTER OSCEOLA (KISSIMMEE) OSCEOLA 1 0 1 0 0 1 0 0,ADULT LEARNING CENTER OSCEOLA (KISSIMMEE),OSCEOLA,,,,,,,,,1,0,1,0,0,1,0,0
BELLALAGO CHARTER ACADEMY (KISSIMMEE) OSCEOLA 1 0 0 0 1 0 1 0,BELLALAGO CHARTER ACADEMY (KISSIMMEE),OSCEOLA,,,,,,,,,1,0,0,0,1,0,1,0
BILINGUAL CHRISTIAN ACADEMY TECHNOLOGY (KISSIMMEE) OSCEOLA 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,BILINGUAL CHRISTIAN ACADEMY TECHNOLOGY (KISSIMMEE),OSCEOLA,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
CANOE CREEK K-8 (SAINT CLOUD) OSCEOLA 1 1 0 0 0 0 1 0,CANOE CREEK K-8 (SAINT CLOUD),OSCEOLA,,,,,,,,,1,1,0,0,0,0,1,0
CELEBRATION HIGH SCHOOL (CELEBRATION) OSCEOLA 5 2 0 0 3 3 2 0,CELEBRATION HIGH SCHOOL (CELEBRATION),OSCEOLA,,,,,,,,,5,2,0,0,3,3,2,0
CELEBRATION SCHOOL (CELEBRATION) OSCEOLA 4 4 0 0 0 4 0 0,CELEBRATION SCHOOL (CELEBRATION),OSCEOLA,,,,,,,,,4,4,0,0,0,4,0,0
CENTRAL AVENUE ELEMENTARY SCHOOL (KISSIMMEE) OSCEOLA 1 1 0 0 0 1 0 0,CENTRAL AVENUE ELEMENTARY SCHOOL (KISSIMMEE),OSCEOLA,,,,,,,,,1,1,0,0,0,1,0,0
DISCOVERY INTERMEDIATE SCHOOL (KISSIMMEE) OSCEOLA 1 1 0 0 0 1 0 0,DISCOVERY INTERMEDIATE SCHOOL (KISSIMMEE),OSCEOLA,,,,,,,,,1,1,0,0,0,1,0,0
FLORA RIDGE ELEMENTARY SCHOOL (KISSIMMEE) OSCEOLA 1 1 0 0 0 0 1 0,FLORA RIDGE ELEMENTARY SCHOOL (KISSIMMEE),OSCEOLA,,,,,,,,,1,1,0,0,0,0,1,0
FOREIGN LANGUAGE IMMERSION PREPARATORY ACAD (CELEBRATION) OSCEOLA 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,FOREIGN LANGUAGE IMMERSION PREPARATORY ACAD (CELEBRATION),OSCEOLA,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
GATEWAY HIGH SCHOOL (KISSIMMEE) OSCEOLA 4 4 0 0 0 3 1 0,GATEWAY HIGH SCHOOL (KISSIMMEE),OSCEOLA,,,,,,,,,4,4,0,0,0,3,1,0
HARMONY COMMUNITY SCHOOL (HARMONY) OSCEOLA 3 2 0 0 1 2 1 0 6 4 0 0 2 5 1 0,HARMONY COMMUNITY SCHOOL (HARMONY),OSCEOLA,3,2,0,0,1,2,1,0,6,4,0,0,2,5,1,0
HARMONY HIGH SCHOOL (HARMONY) OSCEOLA 1 0 0 0 1 0 0 1 3 1 0 0 2 1 1 1,HARMONY HIGH SCHOOL (HARMONY),OSCEOLA,1,0,0,0,1,0,0,1,3,1,0,0,2,1,1,1
HIGHLANDS ELEMENTARY SCHOOL (KISSIMMEE) OSCEOLA 1 0 1 0 0 1 0 0,HIGHLANDS ELEMENTARY SCHOOL (KISSIMMEE),OSCEOLA,,,,,,,,,1,0,1,0,0,1,0,0
HORIZON MIDDLE SCHOOL (KISSIMMEE) OSCEOLA 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,HORIZON MIDDLE SCHOOL (KISSIMMEE),OSCEOLA,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
IBCK EDUCATIONAL CENTER (KISSIMMEE) OSCEOLA 1 1 0 0 0 1 0 0,IBCK EDUCATIONAL CENTER (KISSIMMEE),OSCEOLA,,,,,,,,,1,1,0,0,0,1,0,0
KISSIMMEE CHARTER ACADEMY (KISSIMMEE) OSCEOLA 1 1 0 0 0 0 1 0,KISSIMMEE CHARTER ACADEMY (KISSIMMEE),OSCEOLA,,,,,,,,,1,1,0,0,0,0,1,0
KISSIMMEE ELEMENTARY SCHOOL (KISSIMMEE) OSCEOLA 1 0 1 0 0 1 0 0,KISSIMMEE ELEMENTARY SCHOOL (KISSIMMEE),OSCEOLA,,,,,,,,,1,0,1,0,0,1,0,0
KISSIMMEE MIDDLE SCHOOL (KISSIMMEE) OSCEOLA 1 1 0 0 0 1 0 0 2 2 0 0 0 1 0 1,KISSIMMEE MIDDLE SCHOOL (KISSIMMEE),OSCEOLA,1,1,0,0,0,1,0,0,2,2,0,0,0,1,0,1
LIFE CHRISTIAN ACADEMY OSCEOLA 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,LIFE CHRISTIAN ACADEMY,OSCEOLA,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
MICHIGAN AVENUE ELEMENTARY SCHOOL (SAINT CLOUD) OSCEOLA 1 1 0 0 0 1 0 0,MICHIGAN AVENUE ELEMENTARY SCHOOL (SAINT CLOUD),OSCEOLA,,,,,,,,,1,1,0,0,0,1,0,0
NARCOOSSEE MIDDLE SCHOOL (SAINT CLOUD) OSCEOLA 1 1 0 0 0 1 0 0 2 1 0 0 1 2 0 0,NARCOOSSEE MIDDLE SCHOOL (SAINT CLOUD),OSCEOLA,1,1,0,0,0,1,0,0,2,1,0,0,1,2,0,0
NEPTUNE ELEMENTARY SCHOOL (SAINT CLOUD) OSCEOLA 1 0 0 0 1 1 0 0,NEPTUNE ELEMENTARY SCHOOL (SAINT CLOUD),OSCEOLA,,,,,,,,,1,0,0,0,1,1,0,0
NEPTUNE MIDDLE SCHOOL (KISSIMMEE) OSCEOLA 2 1 1 0 0 1 1 0,NEPTUNE MIDDLE SCHOOL (KISSIMMEE),OSCEOLA,,,,,,,,,2,1,1,0,0,1,1,0
NORTH KISSIMMEE CHRISTIAN SCHOOL (KISSIMMEE) OSCEOLA 1 0 0 0 1 1 0 0 4 2 0 0 2 2 2 0,NORTH KISSIMMEE CHRISTIAN SCHOOL (KISSIMMEE),OSCEOLA,1,0,0,0,1,1,0,0,4,2,0,0,2,2,2,0
OSCEOLA HIGH SCHOOL (KISSIMMEE) OSCEOLA 1 1 0 0 0 1 0 0 5 5 0 0 0 3 2 0,OSCEOLA HIGH SCHOOL (KISSIMMEE),OSCEOLA,1,1,0,0,0,1,0,0,5,5,0,0,0,3,2,0
OSCEOLA SCIENCE CHARTER SCHOOL (KISSIMMEE) OSCEOLA 1 0 0 0 1 0 0 1,OSCEOLA SCIENCE CHARTER SCHOOL (KISSIMMEE),OSCEOLA,,,,,,,,,1,0,0,0,1,0,0,1
P. M. WELLS CHARTER ACADEMY (KISSIMMEE) OSCEOLA 1 0 0 0 1 1 0 0,P. M. WELLS CHARTER ACADEMY (KISSIMMEE),OSCEOLA,,,,,,,,,1,0,0,0,1,1,0,0
PARTIN SETTLEMENT ELEMENTARY SCHOOL (KISSIMMEE) OSCEOLA 2 2 0 0 0 1 1 0 3 2 0 0 1 2 1 0,PARTIN SETTLEMENT ELEMENTARY SCHOOL (KISSIMMEE),OSCEOLA,2,2,0,0,0,1,1,0,3,2,0,0,1,2,1,0
POINCIANA HIGH SCHOOL (KISSIMMEE) OSCEOLA 1 0 0 0 1 1 0 0 3 1 0 0 2 3 0 0,POINCIANA HIGH SCHOOL (KISSIMMEE),OSCEOLA,1,0,0,0,1,1,0,0,3,1,0,0,2,3,0,0
REBORN CHRISTIAN ACADEMY (KISSIMMEE) OSCEOLA 3 3 0 0 0 3 0 0 5 5 0 0 0 5 0 0,REBORN CHRISTIAN ACADEMY (KISSIMMEE),OSCEOLA,3,3,0,0,0,3,0,0,5,5,0,0,0,5,0,0
RENAISSANCE CHARTER SCHOOL AT POINCIANA (KISSIMMEE) OSCEOLA 1 1 0 0 0 0 1 0,RENAISSANCE CHARTER SCHOOL AT POINCIANA (KISSIMMEE),OSCEOLA,,,,,,,,,1,1,0,0,0,0,1,0
RENAISSANCE CHARTER SCHOOL AT TAPESTRY (KISSIMMEE) OSCEOLA 4 4 0 0 0 3 0 1,RENAISSANCE CHARTER SCHOOL AT TAPESTRY (KISSIMMEE),OSCEOLA,,,,,,,,,4,4,0,0,0,3,0,1
SOUTHLAND CHRISTIAN SCHOOL (KISSIMMEE) OSCEOLA 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0,SOUTHLAND CHRISTIAN SCHOOL (KISSIMMEE),OSCEOLA,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
ST. CLOUD ELEMENTARY SCHOOL (ST CLOUD) OSCEOLA 1 1 0 0 0 0 0 1,ST. CLOUD ELEMENTARY SCHOOL (ST CLOUD),OSCEOLA,,,,,,,,,1,1,0,0,0,0,0,1
ST. CLOUD HIGH SCHOOL (ST CLOUD) OSCEOLA 1 1 0 0 0 0 0 1,ST. CLOUD HIGH SCHOOL (ST CLOUD),OSCEOLA,,,,,,,,,1,1,0,0,0,0,0,1
TOHOPEKALIGA (KISSIMMEE) OSCEOLA 2 1 1 0 0 2 0 0 3 1 2 0 0 2 1 0,TOHOPEKALIGA (KISSIMMEE),OSCEOLA,2,1,1,0,0,2,0,0,3,1,2,0,0,2,1,0
VENTURA ELEMENTARY SCHOOL (KISSIMMEE) OSCEOLA 4 2 0 1 1 4 0 0 7 4 1 1 1 7 0 0,VENTURA ELEMENTARY SCHOOL (KISSIMMEE),OSCEOLA,4,2,0,1,1,4,0,0,7,4,1,1,1,7,0,0
A.D. HENDERSON UNIVERSITY SCHOOL & FAU HIGH SCHOOL (BOCA RATON) PALM BEACH 1 1 0 0 0 1 0 0,A.D. HENDERSON UNIVERSITY SCHOOL & FAU HIGH SCHOOL (BOCA RATON) PALM,BEACH,,,,,,,,,1,1,0,0,0,1,0,0
ALEXANDER W DREYFOOS JUNIOR SCHOOL OF THE ARTS (WEST PALM BEACH) PALM BEACH 2 2 0 0 0 2 0 0,ALEXANDER W DREYFOOS JUNIOR SCHOOL OF THE ARTS (WEST PALM BEACH) PALM,BEACH,,,,,,,,,2,2,0,0,0,2,0,0
ALL SAINTS CATHOLIC SCHOOL (JUPITER) PALM BEACH 1 1 0 0 0 0 1 0,ALL SAINTS CATHOLIC SCHOOL (JUPITER) PALM,BEACH,,,,,,,,,1,1,0,0,0,0,1,0
ATLANTIC CHRISTIAN ACADEMY OF THE PALM BEAC (WEST PALM BEACH) PALM BEACH 3 3 0 0 0 2 1 0,ATLANTIC CHRISTIAN ACADEMY OF THE PALM BEAC (WEST PALM BEACH) PALM,BEACH,,,,,,,,,3,3,0,0,0,2,1,0
BANYAN CREEK ELEMENTARY SCHOOL (DELRAY BEACH) PALM BEACH 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,BANYAN CREEK ELEMENTARY SCHOOL (DELRAY BEACH) PALM,BEACH,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
BEREAN CHRISTIAN SCHOOL (WEST PALM BEACH) PALM BEACH 3 2 0 0 1 2 1 0 4 3 0 0 1 3 1 0,BEREAN CHRISTIAN SCHOOL (WEST PALM BEACH) PALM,BEACH,3,2,0,0,1,2,1,0,4,3,0,0,1,3,1,0
BINKS FOREST ELEMENTARY SCHOOL (WELLINGTON) PALM BEACH 1 1 0 0 0 0 0 1,BINKS FOREST ELEMENTARY SCHOOL (WELLINGTON) PALM,BEACH,,,,,,,,,1,1,0,0,0,0,0,1
BOCA RATON CHRISTIAN SCHOOL (BOCA RATON) PALM BEACH 1 0 1 0 0 1 0 0,BOCA RATON CHRISTIAN SCHOOL (BOCA RATON) PALM,BEACH,,,,,,,,,1,0,1,0,0,1,0,0
BOCA RATON COMMUNITY MIDDLE SCHOOL (BOCA RATON) PALM BEACH 2 1 1 0 0 1 1 0 2 1 1 0 0 1 1 0,BOCA RATON COMMUNITY MIDDLE SCHOOL (BOCA RATON) PALM,BEACH,2,1,1,0,0,1,1,0,2,1,1,0,0,1,1,0
BOCA RATON ELEMENTARY SCHOOL (BOCA RATON) PALM BEACH 1 1 0 0 0 1 0 0,BOCA RATON ELEMENTARY SCHOOL (BOCA RATON) PALM,BEACH,,,,,,,,,1,1,0,0,0,1,0,0
CARDINAL NEWMAN HIGH SCHOOL (WEST PALM BEACH) PALM BEACH 5 5 0 0 0 4 1 0,CARDINAL NEWMAN HIGH SCHOOL (WEST PALM BEACH) PALM,BEACH,,,,,,,,,5,5,0,0,0,4,1,0
CHOLEE LAKE ELEMENTARY SCHOOL (GREENACRES) PALM BEACH 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0,CHOLEE LAKE ELEMENTARY SCHOOL (GREENACRES) PALM,BEACH,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
CHRISTA MCAULIFFE MIDDLE SCHOOL (BOYNTON BEACH) PALM BEACH 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0,CHRISTA MCAULIFFE MIDDLE SCHOOL (BOYNTON BEACH) PALM,BEACH,1,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0
CLIFFORD O TAYLOR/KIRKLANE ELEMENTARY (PALM SPRINGS) PALM BEACH 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,CLIFFORD O TAYLOR/KIRKLANE ELEMENTARY (PALM SPRINGS) PALM,BEACH,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
CORAL SUNSET ELEMENTARY SCHOOL (BOCA RATON) PALM BEACH 1 0 0 0 1 1 0 0,CORAL SUNSET ELEMENTARY SCHOOL (BOCA RATON) PALM,BEACH,,,,,,,,,1,0,0,0,1,1,0,0
DEL PRADO ELEMENTARY SCHOOL (BOCA RATON) PALM BEACH 1 0 1 0 0 1 0 0,DEL PRADO ELEMENTARY SCHOOL (BOCA RATON) PALM,BEACH,,,,,,,,,1,0,1,0,0,1,0,0
DIAMOND VIEW ELEMENTARY SCHOOL (GREENACRES) PALM BEACH 2 2 0 0 0 1 1 0 3 2 0 0 1 2 1 0,DIAMOND VIEW ELEMENTARY SCHOOL (GREENACRES) PALM,BEACH,2,2,0,0,0,1,1,0,3,2,0,0,1,2,1,0
EMERALD COVE MIDDLE SCHOOL (WELLINGTON) PALM BEACH 1 0 0 1 0 1 0 0,EMERALD COVE MIDDLE SCHOOL (WELLINGTON) PALM,BEACH,,,,,,,,,1,0,0,1,0,1,0,0
GLADES DAY SCHOOL (BELLE GLADE) PALM BEACH 1 1 0 0 0 0 1 0 2 2 0 0 0 0 2 0,GLADES DAY SCHOOL (BELLE GLADE) PALM,BEACH,1,1,0,0,0,0,1,0,2,2,0,0,0,0,2,0
